id,title,release_year,budget,revenue,return,popularity,vote_count,vote_average,runtime,cast_name,director_name,day_of_week
2074,Flirting with Disaster,1996,7000000.0,14702438.0,2.1,5.579088,66.0,6.3,92.0,"['Ben Stiller', 'Patricia Arquette', 'Téa Leoni', 'Mary Tyler Moore', 'Alan Alda', 'George Segal', 'Lily Tomlin', 'Josh Brolin', 'Richard Jenkins', 'Celia Weston', 'Glenn Fitzgerald', 'Beth Ostrosky', 'Cynthia Lamontagne', 'David Patrick Kelly', 'John Ford Noonan', 'Charlet Oberly', 'Nadia Dajani', 'Don Creech', 'Clarke Bittner', 'Tony Kruk', 'Jonathan Teague Cook', 'Steve Moreno', 'Tori Davis', 'Shawn Michael Howard', 'Suzanne Snyder']",David O. Russell,Friday
11863,Jade,1995,50000000.0,9851610.0,0.2,11.418917,45.0,5.1,95.0,"['David Caruso', 'Linda Fiorentino', 'Chazz Palminteri', 'Michael Biehn', 'Richard Crenna', 'Angie Everhart', 'Donna Murphy', 'Holt McCallany', 'David Hunt', 'Kevin Tighe', 'Robin Thomas', 'Victoria Smith', 'Drew Snyder', 'Sandy Berumen', 'Buddy Joe Hooker', 'Bobby Bass', 'Dick Ziker', 'Victor Wong', 'Kenneth Tigar', 'Ron Yuan', 'John Wyman']",William Friedkin,Friday
11000,The Birdcage,1996,31000000.0,185260553.0,5.98,6.49968,303.0,6.7,117.0,"['Robin Williams', 'Gene Hackman', 'Nathan Lane', 'Dianne Wiest', 'Grant Heslov', 'Hank Azaria', 'Dan Futterman', 'Calista Flockhart', 'Christine Baranski', 'Tom McGowan']",Mike Nichols,Friday
9737,Bad Boys,1995,19000000.0,141407024.0,7.44,9.262184,1729.0,6.5,118.0,"['Will Smith', 'Martin Lawrence', 'Téa Leoni', 'Tchéky Karyo', 'Joe Pantoliano', 'Marg Helgenberger', 'Michael Imperioli', 'Theresa Randle', 'Anna Levine', 'Nestor Serrano', 'Kevin Corrigan', 'Julio Oscar Mechoso', 'Saverio Guerra', 'Vic Manni', 'Frank John Hughes', 'Mike Kirton', 'Emmanuel Xuereb', 'Ralph Gonzalez', 'John Salley', 'Lisa Boyle', 'Marc Macaulay', 'Karen Alexander', 'Heather Davis', 'Buddy Bolton', 'Will Knickerbocker', 'Tiffany Samuels', 'Cory Hodges', 'Scott Cumberbatch', 'Michael Taliferro', 'Fawn Reed', 'Joey Romano', 'Sam Ayers']",Michael Bay,Friday
22279,An Awfully Big Adventure,1995,4000000.0,851545.0,0.21,0.922958,11.0,6.0,113.0,"['Alan Rickman', 'Hugh Grant', 'Georgina Cates', 'Rita Tushingham', 'Alun Armstrong', 'Peter Firth', 'Prunella Scales', 'Nicola Pagett', 'Edward Petherbridge', 'Clive Merrison', 'Alan Cox', 'Gerard McSorley', 'James Frain', 'Carol Drinkwater', 'Ruth McCabe', 'Patti Love', 'Hilary Reynolds', 'Tom Hickey', 'Brendan Conroy', 'Johnny  Murphy']",Mike Newell,Friday
568,Apollo 13,1995,52000000.0,355237933.0,6.83,18.761467,1637.0,7.3,140.0,"['Tom Hanks', 'Bill Paxton', 'Kevin Bacon', 'Gary Sinise', 'Ed Harris', 'Kathleen Quinlan', 'Mary Kate Schellhardt', 'Emily Ann Lloyd', 'Miko Hughes', 'Max Elliott Slade', 'Jean Speegle Howard', 'Tracy Reiner', 'David Andrews', 'Michele Little', 'Chris Ellis', 'Joe Spano', 'Xander Berkeley', 'Roger Corman', 'Andrew Lipschultz', 'Mark Wheeler', 'Endre Hules', 'Clint Howard', 'Christian Clemenson', 'Brett Cullen', 'Thom Barry', 'Gabriel Jarret', 'Jim Lovell']",Ron Howard,Friday
11780,Rob Roy,1995,28000000.0,31596911.0,1.13,10.193549,151.0,6.5,139.0,"['Liam Neeson', 'Jessica Lange', 'John Hurt', 'Tim Roth', 'Eric Stoltz', 'Brian Cox', 'Jason Flemyng', 'Andrew Keir', 'Shirley Henderson', 'Brian McCardie', 'Gilbert Martin', 'Vicki Masson', 'Gilly Gilchrist', 'Ewan Stewart', 'David Hayman', 'David Brooks Palmer', 'Myra McFadyen', 'John Murtagh', 'Karen Matheson', 'Bill Gardiner', 'Brian McArthur', 'Valentine Nwanze', 'Richard Bonehill', 'Allan Sutherland']",Michael Caton-Jones,Thursday
414,Batman Forever,1995,100000000.0,336529144.0,3.37,13.321354,1529.0,5.2,121.0,"['Val Kilmer', 'Tommy Lee Jones', 'Jim Carrey', 'Nicole Kidman', ""Chris O'Donnell"", 'Michael Gough', 'Pat Hingle', 'Drew Barrymore', 'Debi Mazar', 'Elizabeth Sanders', 'Rene Auberjonois', 'Joe Grifasi', 'Philip Moon', 'Jessica Tuck', 'Dennis Paladino', 'Don Wilson', 'Bob Zmuda']",Joel Schumacher,Friday
5894,Blue in the Face,1995,2000000.0,1275000.0,0.64,11.528147,28.0,6.8,83.0,"['Harvey Keitel', 'Lou Reed', 'Michael J. Fox', 'Roseanne Barr', 'Lily Tomlin', 'Giancarlo Esposito', 'José Zúñiga', 'Madonna', 'Mira Sorvino', 'Keith David', 'Victor Argo', 'Jim Jarmusch', 'Jared Harris', 'Mel Gorham', 'Malik Yoba', 'John Lurie', 'Stephen Gevedon', 'Sharif Rashed', 'Peggy Gormley', 'RuPaul']",Paul Auster,Friday
1775,Canadian Bacon,1995,11000000.0,178104.0,0.02,5.391556,57.0,5.9,91.0,"['John Candy', 'Alan Alda', 'Rhea Perlman', 'Kevin Pollak', 'Rip Torn', ""Kevin J. O'Connor"", 'Bill Nunn', 'G. D. Spradlin', 'Jim Belushi', 'Steven Wright', 'Brad Sullivan', 'Stanley Anderson', 'Richard Council', 'Wallace Shawn', 'Michael Moore', 'Dan Aykroyd', 'Roger Dunn']",Michael Moore,Thursday
8839,Casper,1995,50000000.0,287928194.0,5.76,12.812539,1045.0,6.0,100.0,"['Christina Ricci', 'Bill Pullman', 'Cathy Moriarty', 'Eric Idle', 'Joe Nipote', 'Joe Alaskey', 'Brad Garrett', 'Garette Ratliff Henson', 'Jessica Wesson', 'Amy Brenneman', 'Malachi Pearson', 'Chauncey Leopardi', 'Spencer Vrooman', 'Ben Stein', 'Don Novello', 'Fred Rogers', 'Terry Murphy', 'Ernestine Mercer', 'Doug Bruckner', 'John Kassir', 'Wesley Thompson', 'Michael Dubrow', 'J.J. Anderson', 'Jess Harnell', 'Michael McCarty', 'Micah Winkelspecht', 'Mike Simmrin', 'Devon Sawa', 'Dan Aykroyd', 'Rodney Dangerfield', 'Clint Eastwood', 'Mel Gibson', 'Elise Main', ""Tony Stef'Ano""]",Brad Silberling,Friday
20649,Clockers,1995,25000000.0,13071518.0,0.52,4.558992,69.0,6.8,128.0,"['Harvey Keitel', 'John Turturro', 'Delroy Lindo', 'Mekhi Phifer', 'Isaiah Washington', 'Keith David', 'Peewee Love', 'Regina Taylor', 'Thomas Jefferson Byrd', 'Kirk Jones', 'Fredro Starr', 'Elvis Nolasco', 'Lawrence B. Adisa', 'Hassan Johnson', 'Frances Foster', 'Michael Imperioli', 'Lisa Arrindell', 'Paul Calderon', 'Brendan Kelly', 'Mike Starr', 'Graham Brown', 'Steve White', 'Spike Lee', 'Shawn McLean', 'Arthur J. Nascarella', 'Harry Lennix', 'Bray Poor', 'Craig McNulty', 'Christopher Wynkoop', 'Paul Schulze', 'Donald Stephenson', 'John Fletcher', 'J.C. MacKenzie', 'David Evanson', 'Norman Matlock', 'Isaac Flower', 'Leonard L. Thomas', 'Maurice Sneed', 'Calvin Hart', 'Ginny Yang', 'Michael Badalucco', 'Rick Aiello', 'Scot Anthony Robinson', 'Richard Ziman', 'David Batiste', ""Mar'qus Sample"", ""Mar'rece Sample"", 'Ron Brice', 'Ken Garito', 'Anthony Nocerino', 'Brian Konowal', 'Michael McGruther', 'Carlo Vogel', 'Harvey Williams', 'Michael Cullen', 'Tim Kelleher', 'Skipp Sudduth', 'Larry Mullane', 'Patrick Ferraro', 'L.B. Williams', 'Jeff Ward', 'Ronda Fowler', 'Hal Sherman', 'Marc Webster', 'James Saxenmeyer', 'Paul DuBois', 'Jordan Brown', 'Michael Marchetta', 'Joanna Gardner', 'Mark Howard', 'Michael Shepherd', 'Gerald King', 'Ronta Davis', 'Lord Kayson', 'Orran Farmer', 'Wayne Muhammed', 'Martin Jaffe', 'Freddie Velez']",Spike Lee,Friday
10329,Congo,1995,50000000.0,152022101.0,3.04,7.260574,214.0,5.0,109.0,"['Laura Linney', 'Dylan Walsh', 'Ernie Hudson', 'Tim Curry', 'Grant Heslov', 'Joe Don Baker', 'Lorene Noh', 'Mary Ellen Trainor', 'Misty Rosas', 'Stuart Pankin', 'Carolyn Seymour', 'Romy Rosemont', 'James Karen', 'Bill Pugin', 'Lawrence T. Wrentz', 'John Hawkes', 'Bruce Campbell', 'Adewale Akinnuoye-Agbaje', 'Delroy Lindo', 'Joe Pantoliano', 'Jimmy Buffett']",Frank Marshall,Friday
8963,Crimson Tide,1995,53000000.0,157387195.0,2.97,8.657365,508.0,7.0,116.0,"['Denzel Washington', 'Gene Hackman', 'Matt Craven', 'George Dzundza', 'Viggo Mortensen', 'James Gandolfini', 'Rocky Carroll', 'Jaime Gomez', 'Michael Milhoan', 'Scott Burkholder', 'Danny Nucci', 'Lillo Brancato', 'Eric Bruskotter', 'Ricky Schroder', 'Steve Zahn', 'Marcello Thedford', 'Ryan Phillippe', 'Scott Grimes']",Tony Scott,Friday
8068,Desperado,1995,7000000.0,25405445.0,3.63,6.950458,898.0,6.8,104.0,"['Antonio Banderas', 'Salma Hayek', 'Joaquim de Almeida', 'Cheech Marin', 'Steve Buscemi', 'Carlos Andrés Gómez', 'Quentin Tarantino', 'Tito Larriva', 'Angel Aviles', 'Danny Trejo', 'Abraham Verduzco', 'Carlos Gallardo', 'Albert Michel Jr.', 'David Alvarado', 'Angela Lanza', 'Elizabeth Rodriguez']",Robert Rodriguez,Friday
8512,Devil in a Blue Dress,1995,27000000.0,16140822.0,0.6,4.646132,88.0,6.3,102.0,"['Denzel Washington', 'Tom Sizemore', 'Jennifer Beals', 'Don Cheadle', 'Maury Chaykin', 'Terry Kinney', 'Mel Winkler', 'Albert Hall', 'Lisa Nicole Carson', 'Jernard Burks', 'David Fonteno']",Carl Franklin,Friday
1572,Die Hard: With a Vengeance,1995,90000000.0,366101666.0,4.07,15.138855,2094.0,6.9,128.0,"['Bruce Willis', 'Jeremy Irons', 'Samuel L. Jackson', 'Graham Greene', 'Colleen Camp', 'Larry Bryggman', 'Anthony Peck', 'Nicholas Wyman', 'Sam Phillips', 'Kevin Chamberlin', 'Sharon Washington', 'Stephen Pearlman', 'Michael Alexander Jackson', 'Aldis Hodge', 'Mischa Hausserman', 'Michael Cristofer', 'Tony Halme']",John McTiernan,Friday
6520,First Knight,1995,55000000.0,127600435.0,2.32,15.178338,319.0,5.9,134.0,"['Sean Connery', 'Richard Gere', 'Julia Ormond', 'Ben Cross', 'Liam Cunningham', 'Christopher Villiers', 'Valentine Pelka', 'Colin McCormack', 'Ralph Ineson', 'John Gielgud', 'Stuart Bunce', 'Jane Robbins', 'Jean Marie Coffey', 'Paul Kynman', 'Tom Lucy', 'Richard Claxton']",Jerry Zucker,Friday
10428,Hackers,1995,20000000.0,7563728.0,0.38,14.810519,406.0,6.2,107.0,"['Jonny Lee Miller', 'Angelina Jolie', 'Jesse Bradford', 'Matthew Lillard', 'Renoly Santiago', 'Fisher Stevens', 'Alberta Watson', 'Laurence Mason', 'Lorraine Bracco', 'Wendell Pierce', 'Michael Gaston', 'Marc Anthony', 'Penn Jillette', 'Peter Y. Kim', 'Darren Lee', 'Liza Walker', 'Bob Sessions', 'Ethan Browne', 'Blake Willett', 'Max Ligosh', 'Jeff Harding', 'Felicity Huffman', 'Paul Klementowicz', 'Denise George', 'William DeMeo']",Iain Softley,Thursday
9886,Johnny Mnemonic,1995,25000000.0,19075720.0,0.76,11.715868,380.0,5.5,97.0,"['Keanu Reeves', 'Dina Meyer', 'Takeshi Kitano', 'Ice-T', 'Dolph Lundgren', 'Denis Akiyama', 'Henry Rollins', 'Barbara Sukowa', 'Udo Kier', 'Tracy Tweed', 'Falconer Abraham', 'Don Francks', 'Diego Chambers', 'Sherry Miller', 'Arthur Eng', 'Von Flores', 'Victoria Tengelis', 'Warren Sulatycky', 'Celina Wu', 'Gene Mack', 'Jamie Elman', 'Simon Sinn', 'Caitlin Carmody', 'Erin Carmody', ""Douglas O'Keeffe"", 'Marlow Vella', 'Howard Szafer', 'Paul Brogren', 'Arthi Sambasivan', 'Michael A. Miranda', 'Coyote Shivers', 'Lynne Adams', 'Michael Shearer', 'Susan Tsagkaris', 'Christopher Comrie', 'Robin Crosby', 'Glenn Bang', 'Natalie Gray']",Robert Longo,Friday
9482,Judge Dredd,1995,90000000.0,113493481.0,1.26,8.184815,643.0,5.4,96.0,"['Sylvester Stallone', 'Diane Lane', 'Armand Assante', 'Rob Schneider', 'Jürgen Prochnow', 'Max von Sydow', 'Christopher Adamson', 'Joanna Miles', 'Joan Chen', 'Balthazar Getty', 'Maurice Roeves', 'Ian Dury', 'Ewen Bremner', 'Peter Marinker', 'Martin McDougall', 'Mitchell Ryan', 'Scott Wilson']",Danny Cannon,Friday
9344,Kids,1995,1500000.0,7412216.0,4.94,4.877872,280.0,6.8,91.0,"['Leo Fitzpatrick', 'Rosario Dawson', 'Chloë Sevigny', 'Justin Pierce', 'Sajan Bhagat', 'Billy Valdes', 'Billy Waldeman', 'Javier Nunez', 'Luis Núñez', 'Christian Bruna', 'Alex Glen', 'Joseph Chan', 'Johnathan Staci Kim', 'Adriane Brown', 'Sarah Henderson', 'Jon Abrahams']",Larry Clark,Friday
9071,Living in Oblivion,1995,500000.0,1148752.0,2.3,10.058329,64.0,7.2,89.0,"['Steve Buscemi', 'Catherine Keener', 'Dermot Mulroney', 'James Le Gros', 'Peter Dinklage', 'Danielle von Zerneck', 'Rica Martens', 'Kevin Corrigan', 'Robert Wightman']",Tom DiCillo,Friday
2293,Mallrats,1995,6000000.0,2122561.0,0.35,8.25547,400.0,6.8,94.0,"['Jason Lee', 'Jeremy London', 'Shannen Doherty', 'Claire Forlani', 'Ben Affleck', 'Joey Lauren Adams', 'Michael Rooker', 'Jason Mewes', 'Kevin Smith', 'Priscilla Barnes', 'Renée Humphrey', 'Ethan Suplee', 'Stan Lee', ""Brian O'Halloran"", 'Sven-Ole Thorsen', 'Scott Mosier', 'Walt Flanagan', 'Bryan Johnson']",Kevin Smith,Friday
9070,Mighty Morphin Power Rangers: The Movie,1995,15000000.0,66000000.0,4.4,7.024227,153.0,5.2,92.0,"['Amy Jo Johnson', 'Jason David Frank', 'David Yost', 'Johnny Yong Bosch', 'Steve Cardenas', 'Karan Ashley', 'Paul Schrier', 'Jason Narvy', 'Paul Freeman', 'Gabrielle Fitzpatrick', 'Jamie Croft', 'Peter Mochrie']",Bryan Spicer,Friday
1642,The Net,1995,22000000.0,110627965.0,5.03,13.304342,359.0,5.6,114.0,"['Sandra Bullock', 'Jeremy Northam', 'Dennis Miller', 'Wendy Gazelle', 'Ken Howard', 'Diane Baker', 'Ray McKinnon', 'Daniel Schorr', 'L. Scott Caldwell', 'Robert Gossett', 'Kristina Krofft', 'Tony Perez', 'Gene Kirkwood', 'Christopher Darga', 'Charles Winkler', 'Julia Pearlstein', 'Rick Snyder', 'Gerald Berns', 'Tannis Benedict', 'Vaughn Armstrong', 'Wren T. Brown', 'Lynn Blades', 'Israel Juarbe', 'Julia Vera', 'Lewis Dix Jr.', 'Lili Flanders', 'Adam Winkler', 'Brian E. Frankish', 'Wanda-Lee Evans', 'David Winkler', 'Andrew Amador', 'Juan García']",Irwin Winkler,Friday
36196,Party Girl,1995,150000.0,472370.0,3.15,1.165039,14.0,5.8,94.0,"['Parker Posey', 'Liev Schreiber', 'Anthony DeSando', 'Guillermo Díaz', 'Donna Mitchell', 'Sasha von Scherler', 'Richard Topol', 'Simon Verhoeven']",Daisy von Scherler Mayer,Friday
10533,The Scarlet Letter,1995,50000000.0,10382407.0,0.21,6.752119,111.0,5.5,135.0,"['Demi Moore', 'Gary Oldman', 'Robert Duvall', 'Robert Prosky', 'Edward Hardwicke', 'Joan Plowright', 'Roy Dotrice', 'Larissa Laskin', 'Amy Wright', 'Dana Ivey', 'Lisa Andoh']",Roland Joffé,Friday
10802,Showgirls,1995,45000000.0,20350754.0,0.45,17.502375,261.0,4.9,128.0,"['Elizabeth Berkley', 'Kyle MacLachlan', 'Gina Gershon', 'Glenn Plummer', 'Robert Davi', 'Alan Rachins', 'Gina Ravera', 'Lin Tucci', 'Greg Travis', 'Al Ruscio', 'Patrick Bristow', 'William Shockley', 'Bobbie Phillips', 'Dewey Weber', 'Rena Riffel', 'Michelle Johnston', 'Lisa Boyle', 'Jack McGee', 'Caroline Key Johnson', 'Julie Pop', 'Jacob Witkin', 'Kristen Knittle', 'Carrie Ann Inaba']",Paul Verhoeven,Friday
10149,Smoke,1995,7000000.0,8349430.0,1.19,5.552946,115.0,7.2,112.0,"['Harvey Keitel', 'William Hurt', 'Giancarlo Esposito', 'José Zúñiga', 'Stephen Gevedon', 'Jared Harris', 'Harold Perrineau', 'Forest Whitaker', 'Stockard Channing', 'Ashley Judd', 'Victor Argo', 'Michelle Hurst', 'Erica Gimpel', 'Malik Yoba']",Wayne Wang,Friday
9348,Species,1995,35000000.0,113374103.0,3.24,13.492845,457.0,5.5,108.0,"['Natasha Henstridge', 'Ben Kingsley', 'Michael Madsen', 'Alfred Molina', 'Forest Whitaker', 'Michelle Williams', 'Marg Helgenberger', 'Jordan Lund', 'Herta Ware', 'William Utay', 'Don Fischer', 'Scott McKenna', 'Virginia Morris', 'Jayne Luke', 'David K. Schroeder', 'David Jensen', 'Esther Scott', 'Shirley Prestia', 'David Selburg', 'Melissa Bickerton', 'Lucy Rodriguez', 'Scott Sproule', 'Stogie Kenyatta', 'Gary Bullock', 'Susan Hauser', 'William Bumiller', 'Caroline Barclay', 'Matthew Ashford', 'Anthony Guidera', 'Sara Lise', 'Whip Hubley', 'Patricia Belcher', 'Richard Fancy', 'Leslie Ishii', 'Marliese Schneiderman', 'Robert Mendelson', 'Pamela Cook', 'Lisa Liberati', 'Ed Stone', 'Dendrie Taylor', 'Kurtis Burow', 'Dana Hee', 'Frank Welker', 'Justin Armao', 'Jellybean Benítez', 'Greg Bronson', 'Jimmy Chunga', 'James Ent', 'Roman Güttinger', 'Christopher Ivins', 'Zak Knutson', 'Coati Mundi', 'Jason Newell']",Roger Donaldson,Friday
281,Strange Days,1995,42000000.0,7959291.0,0.19,11.223055,334.0,6.8,145.0,"['Ralph Fiennes', 'Angela Bassett', 'Tom Sizemore', 'Juliette Lewis', ""Vincent D'Onofrio"", 'William Fichtner', 'Michael Wincott', 'Glenn Plummer', 'Brigitte Bako', 'Kelly Hu', 'Richard Edson', 'Josef Sommer', 'Joe Urla', 'Michael Jace']",Kathryn Bigelow,Friday
79593,The Tie That Binds,1995,14000000.0,5780000.0,0.41,1.820419,9.0,4.6,99.0,"['Daryl Hannah', 'Keith Carradine', 'Moira Kelly', 'Vincent Spano', 'Julia Devin', 'Ray Reinhardt', 'Barbara Tarbuck', 'Ned Vaughn', 'Kerrie Cullen', 'Bob Minor', 'George Marshall Ruge', 'Thomas Rosales, Jr.', 'Marquis Nunley', 'Carmen Argenziano', 'Cynda Williams', 'Bruce A. Young', 'Laura Lee', 'Jenny Gago', 'Jack Johnson', 'Melanie MacQueen', 'Laurie Lathem', 'Willie Garson', 'Greg Collins', 'Dana Gladstone', 'Jesse Hays', 'Andrea Sandahi', 'Chris Ellis', 'Coleen Maloney', 'Shawn Rowe', 'Melissa Hays', 'Steven Rosenbaum', 'Suzanne Krull', 'Kevin Bourland', 'Taylor Allbright', 'Gene Lythgow', 'Lynn Wanlass', 'Kenny Alexander', 'Benjamin Mouton', 'Dana Walsh']",Wesley Strick,Friday
3512,Under Siege 2: Dark Territory,1995,60000000.0,104324083.0,1.74,7.490247,217.0,5.6,100.0,"['Steven Seagal', 'Eric Bogosian', 'Everett McGill', 'Katherine Heigl', 'Моррис Честнат', 'Peter Greene', 'Patrick Kilpatrick', 'Scott Sowers', 'Afifi Alaouie', 'Andy Romano', 'Brenda Bakke', 'Sandra Taylor']",Geoff Murphy,Thursday
9560,A Walk in the Clouds,1995,20000000.0,50012507.0,2.5,9.715639,168.0,6.5,103.0,"['Keanu Reeves', 'Aitana Sánchez-Gijón', 'Anthony Quinn', 'Angélica Aragón', 'Evangelina Elizondo', 'Debra Messing', 'Giancarlo Giannini', 'Freddy Rodríguez']",Alfonso Aráu,Friday
9804,Waterworld,1995,175000000.0,264218220.0,1.51,16.885184,1017.0,5.9,135.0,"['Kevin Costner', 'Chaim Girafi', 'Rick Aviles', 'R. D. Call', 'Zitto Kazann', 'Jeanne Tripplehorn', 'Dennis Hopper', 'Jack Black', 'Zakes Mokae', 'Jack Kehler', 'Tina Majorino', 'Rita Zohar', 'Gerard Murphy', 'Michael Jeter', 'Kim Coates']",Kevin Reynolds,Friday
50797,Burnt by the Sun,1994,2800000.0,2616503.0,0.93,2.486073,35.0,6.7,135.0,"['Nikita Mikhalkov', 'Oleg Menshikov', 'Ingeborga Dapkunaite', 'Vyacheslav Tikhonov', 'Nadezhda Mikhalkova', 'André Oumansky']",Nikita Mikhalkov,Sunday
76,Before Sunrise,1995,2500000.0,5535405.0,2.21,11.304979,984.0,7.7,105.0,"['Ethan Hawke', 'Julie Delpy', 'Andrea Eckert', 'Hanno Pöschl', 'Karl Bruckschwaiger', 'Tex Rubinowitz', 'Erni Mangold', 'Dominik Castell', 'Haymon Maria Buttinger', 'Harold Waiglein', 'Bilge Jeschim', 'Kurti', 'Hans Weingartner', 'Liese Lyon', 'Peter Ily Huemer', 'Otto Reiter', 'Hubert Fabian Kulterer', 'Branko Andric', 'Constanze Schweiger', 'John Sloss', 'Alexandra Seibel', 'Georg Schöllhammer', 'Christian Ankowitsch', 'Wilbirg Reiter', 'Barbara Klebel', 'Wolfgang Staribacher', 'Wolfgang Glüxam']",Richard Linklater,Friday
11017,Billy Madison,1995,10000000.0,26488734.0,2.65,6.638116,464.0,6.2,89.0,"['Adam Sandler', 'Darren McGavin', 'Bridgette Wilson', 'Bradley Whitford', 'Josh Mostel', 'Norm Macdonald', 'Mark Beltzman', 'Larry Hankin', 'Theresa Merritt', 'Dina Platias', 'Hrant Alianak', 'Vincent Marino', 'Christopher Kelk', 'Marc Donato', 'Chris Farley', 'Steve Buscemi', 'Joyce Gordon']",Tamra Davis,Friday
9382,Boys on the Side,1995,21000000.0,23450000.0,1.12,3.030309,48.0,6.3,115.0,"['Whoopi Goldberg', 'Mary-Louise Parker', 'Drew Barrymore', 'Matthew McConaughey', 'James Remar', 'Billy Wirth']",Herbert Ross,Friday
2292,Clerks,1994,27000.0,3151130.0,116.71,10.513367,769.0,7.4,92.0,"[""Brian O'Halloran"", 'Jeff Anderson', 'Jason Mewes', 'Kevin Smith', 'Lisa Spoonhauer', 'Marilyn Ghigliotti', 'Scott Mosier', 'Walt Flanagan', 'Scott Schiaffo', 'David Klein', 'Ed Hapstak', 'Pattijean Csik', 'John Henry Westhead', 'Kimberly Loughran', 'Grace Smith']",Kevin Smith,Tuesday
1909,Don Juan DeMarco,1994,25000000.0,22200000.0,0.89,7.438934,184.0,6.3,97.0,"['Johnny Depp', 'Marlon Brando', 'Faye Dunaway', 'Géraldine Pailhas', 'Bob Dishy', 'Rachel Ticotin', 'Talisa Soto', 'Stephen Singer', 'Джо Чампа', 'Marita Geraghty', 'Richard C. Sarafian', 'Tresa Hughes', 'Carmen Argenziano']",Jeremy Leven,Saturday
8984,Disclosure,1994,55000000.0,214015089.0,3.89,11.812244,217.0,5.9,123.0,"['Michael Douglas', 'Demi Moore', 'Donald Sutherland', 'Dylan Baker', 'Jacqueline Kim', 'Roma Maffia', 'Caroline Goodall', 'Rosemary Forsyth', 'Dennis Miller', 'Suzie Plakson', 'Nicholas Sadler', 'Donal Logue']",Barry Levinson,Friday
8467,Dumb and Dumber,1994,16000000.0,247275374.0,15.45,9.844558,1894.0,6.5,107.0,"['Jim Carrey', 'Jeff Daniels', 'Lauren Holly', 'Teri Garr', 'Mike Starr', 'Karen Duffy', 'Charles Rocket', 'Victoria Rowell', 'Brady Bluhm', 'Cam Neely', 'Rob Moran', 'Joe Baker', 'Hank Brandt', 'Felton Perry', 'Brad Lockerman', 'Kathryn Frick', 'Zen Gesner', 'Lawrence Kopp', 'Clint Allen', 'Connie Sawyer', 'Lin Shaye', 'Mike Watkis', 'Harland Williams', 'Diane Kinerk', 'Lisa Stothard', 'Sean Gildea', 'Charles Rahi Chun', 'Helen Boll', 'Fred Stoller', 'Hillary Matthews', 'Karen Ingram', 'Jesse Borja', 'Vene L. Arcoraci', 'Anna Anka', 'Samantha Carpel', 'Elaine Wood', 'Bruce Bowns', 'Denise Vienne', 'Nancy Farrelly', 'Catalina Izasa', 'Samatha Pearson', 'Ken Duvall', 'Cecile Krevoy', 'George Bedard', 'Bill Beauchene', 'Gary Sivertsen', 'John Stroehman', 'Terry Mullany', 'Brad Blank', 'Mark Miosky', 'Mike Cavallo', 'Tom Leasca', 'Kevin Sheehan', 'Kenny Griswold', 'Brian Mone', 'Brad Norton', 'Chris Spain', 'Paul Pelletier', 'Mark Levine', 'Billy Smith', 'Mark Charpentier', ""James 'Sporty' Ahern"", 'Jim Blake', 'Traci Adell', 'Anita Rice', 'Pam Nielson', 'Nancy Barker', 'Brad Lowder', 'Doug Caputo', 'James Horrocks', 'Clemens E. Franek', 'Marty Fresca', 'Valentina', 'Kirsten Maryott', 'Bryan Moss', 'Craig Patterson', 'Irene Santiago', 'Craig Patterson', 'Josh Shipley', 'John Yost']",Peter Farrelly,Friday
522,Ed Wood,1994,18000000.0,5887457.0,0.33,11.720358,639.0,7.3,127.0,"['Johnny Depp', 'Martin Landau', 'Sarah Jessica Parker', 'Patricia Arquette', 'Jeffrey Jones', 'G. D. Spradlin', ""Vincent D'Onofrio"", 'Bill Murray', 'Mike Starr', 'Max Casella', 'Brent Hinkley', 'William James Myers', 'Juliet Landau', 'Clive Rosengren', 'Norman Alden', 'Leonard Termo', 'Ned Bellamy', 'Danny Dayton', 'Ross Manarchy', 'Bill Cusack', 'Lisa Marie', 'Stanley DeSantis', 'Biff Yeager', 'Joseph R. Gannascoli', 'Carmen Filpi', 'Lisa Malkiewicz', 'Melora Walters', 'Conrad Brooks', 'Don Amendolia', 'Reid Cruickshanks', 'Lionel Decker', 'Edmund L. Shaff', 'Gene LeBell', 'Bobby Slayton', 'Gretchen Becker', 'John Rice', 'Catherine Butterfield', 'Mary Portser', 'King Cotton', 'Don Hood', 'Matthew Barry', 'Ralph Monaco', 'Anthony Russell', 'Gregory Walcott', 'Charles C. Stevenson Jr.', 'Rance Howard', 'Vasek Simek', 'Vinny Argiro', 'Korla Pandit', 'Patti Tippo', 'Ray Baker', 'Louis Lombardi', 'Jesse Hernandez', 'Jim Boyce', 'Ben Ryan Ganger', 'Charlie Holliday', 'Tommy Bertelsen', 'Adam Drescher', 'Ric Mancini', ""George Steele 'The animal'"", 'Daniel Riordan', 'Mickey Cottrell', 'Lena Banks', 'Maurice LaMarche', 'Ada Tai', 'Arlene Tai', 'Rayder Woods', 'Ralph Moratz']",Tim Burton,Tuesday
